,mes,uf,gasto
2413,2009-03-01,Mato Grosso do Sul,11.7842901
2414,2009-04-01,Mato Grosso do Sul,11.24077037
2415,2009-05-01,Mato Grosso do Sul,11.1554459
2416,2009-06-01,Mato Grosso do Sul,11.796784619999999
2417,2009-07-01,Mato Grosso do Sul,11.956687539999999
2418,2009-08-01,Mato Grosso do Sul,12.42033671
2419,2009-09-01,Mato Grosso do Sul,11.48976873
2420,2009-10-01,Mato Grosso do Sul,11.69848788
2421,2009-11-01,Mato Grosso do Sul,11.28678717
2422,2009-12-01,Mato Grosso do Sul,10.81472924
2423,2010-01-01,Mato Grosso do Sul,11.57071838
2424,2010-02-01,Mato Grosso do Sul,10.92076016
2425,2010-03-01,Mato Grosso do Sul,13.20408581
2426,2010-04-01,Mato Grosso do Sul,11.711475199999999
2427,2010-05-01,Mato Grosso do Sul,12.671896779999999
2428,2010-06-01,Mato Grosso do Sul,12.584046800000001
2429,2010-07-01,Mato Grosso do Sul,11.808910050000001
2430,2010-08-01,Mato Grosso do Sul,12.91715245
2431,2010-09-01,Mato Grosso do Sul,12.42967806
2432,2010-10-01,Mato Grosso do Sul,12.52668104
2433,2010-11-01,Mato Grosso do Sul,12.30536094
2434,2010-12-01,Mato Grosso do Sul,11.19003282
2435,2011-01-01,Mato Grosso do Sul,11.89402789
2436,2011-02-01,Mato Grosso do Sul,11.69174582
2437,2011-03-01,Mato Grosso do Sul,13.24393373
2438,2011-04-01,Mato Grosso do Sul,12.611967810000001
2439,2011-05-01,Mato Grosso do Sul,13.43513924
2440,2011-06-01,Mato Grosso do Sul,12.9952725
2441,2011-07-01,Mato Grosso do Sul,13.18712848
2442,2011-08-01,Mato Grosso do Sul,12.77517856
2443,2011-09-01,Mato Grosso do Sul,12.413572779999999
2444,2011-10-01,Mato Grosso do Sul,12.26428991
2445,2011-11-01,Mato Grosso do Sul,12.36356612
2446,2011-12-01,Mato Grosso do Sul,11.847750529999999
2447,2012-01-01,Mato Grosso do Sul,12.70824294
2448,2012-02-01,Mato Grosso do Sul,12.25835015
2449,2012-03-01,Mato Grosso do Sul,14.18259188
2450,2012-04-01,Mato Grosso do Sul,12.6957419
2451,2012-05-01,Mato Grosso do Sul,14.76260011
2452,2012-06-01,Mato Grosso do Sul,12.97543465
2453,2012-07-01,Mato Grosso do Sul,14.39205682
2454,2012-08-01,Mato Grosso do Sul,14.21926716
2455,2012-09-01,Mato Grosso do Sul,13.02212335
2456,2012-10-01,Mato Grosso do Sul,14.00524897
2457,2012-11-01,Mato Grosso do Sul,13.03849792
2458,2012-12-01,Mato Grosso do Sul,11.88121815
2459,2013-01-01,Mato Grosso do Sul,13.73038217
2460,2013-02-01,Mato Grosso do Sul,12.661202289999999
2461,2013-03-01,Mato Grosso do Sul,13.981801710000001
2462,2013-04-01,Mato Grosso do Sul,14.908567
2463,2013-05-01,Mato Grosso do Sul,13.99006333
2464,2013-06-01,Mato Grosso do Sul,14.03423859
2465,2013-07-01,Mato Grosso do Sul,14.48984207
2466,2013-08-01,Mato Grosso do Sul,14.317099429999999
2467,2013-09-01,Mato Grosso do Sul,14.9666825
2468,2013-10-01,Mato Grosso do Sul,15.07739404
2469,2013-11-01,Mato Grosso do Sul,14.31350117
2470,2013-12-01,Mato Grosso do Sul,13.360775960000002
2471,2014-01-01,Mato Grosso do Sul,14.476457539999998
2472,2014-02-01,Mato Grosso do Sul,13.378691640000001
2473,2014-03-01,Mato Grosso do Sul,14.78485066
2474,2014-04-01,Mato Grosso do Sul,14.2369614
2475,2014-05-01,Mato Grosso do Sul,16.186722
2476,2014-06-01,Mato Grosso do Sul,14.707272199999998
2477,2014-07-01,Mato Grosso do Sul,15.41781214
2478,2014-08-01,Mato Grosso do Sul,15.6624941
2479,2014-09-01,Mato Grosso do Sul,15.34150178
2480,2014-10-01,Mato Grosso do Sul,15.48049635
2481,2014-11-01,Mato Grosso do Sul,14.624058439999999
2482,2014-12-01,Mato Grosso do Sul,13.751928710000001
2483,2015-01-01,Mato Grosso do Sul,14.71058661
2484,2015-02-01,Mato Grosso do Sul,13.50832895
2485,2015-03-01,Mato Grosso do Sul,16.60436715
2486,2015-04-01,Mato Grosso do Sul,15.15709125
2487,2015-05-01,Mato Grosso do Sul,15.502849679999999
2488,2015-06-01,Mato Grosso do Sul,15.93436442
2489,2015-07-01,Mato Grosso do Sul,16.52726393
2490,2015-08-01,Mato Grosso do Sul,15.862246769999999
2491,2015-09-01,Mato Grosso do Sul,15.30211892
2492,2015-10-01,Mato Grosso do Sul,15.40213294
2493,2015-11-01,Mato Grosso do Sul,14.07263915
2494,2015-12-01,Mato Grosso do Sul,14.39317171
2495,2016-01-01,Mato Grosso do Sul,15.40329701
2496,2016-02-01,Mato Grosso do Sul,15.07753475
2497,2016-03-01,Mato Grosso do Sul,16.63932385
2498,2016-04-01,Mato Grosso do Sul,15.795236630000002
2499,2016-05-01,Mato Grosso do Sul,17.03086102
2500,2016-06-01,Mato Grosso do Sul,16.8821876
2501,2016-07-01,Mato Grosso do Sul,16.41406406
2502,2016-08-01,Mato Grosso do Sul,16.50194124
2503,2016-09-01,Mato Grosso do Sul,16.56027708
2504,2016-10-01,Mato Grosso do Sul,15.450100359999999
2505,2016-11-01,Mato Grosso do Sul,15.36281506
2506,2016-12-01,Mato Grosso do Sul,14.7809965
2507,2017-01-01,Mato Grosso do Sul,16.56067733
2508,2017-02-01,Mato Grosso do Sul,14.50273375
2509,2017-03-01,Mato Grosso do Sul,17.888222969999998
2510,2017-04-01,Mato Grosso do Sul,15.64660191
2511,2017-05-01,Mato Grosso do Sul,18.21208117
2512,2017-06-01,Mato Grosso do Sul,16.3230176
2513,2017-07-01,Mato Grosso do Sul,16.89256636
2514,2017-08-01,Mato Grosso do Sul,17.01978773
2515,2017-09-01,Mato Grosso do Sul,15.80830419
2516,2017-10-01,Mato Grosso do Sul,16.07164595
2517,2017-11-01,Mato Grosso do Sul,15.68700065
2518,2017-12-01,Mato Grosso do Sul,15.04036893
2519,2018-01-01,Mato Grosso do Sul,16.146431630000002
2520,2018-02-01,Mato Grosso do Sul,14.703494869999998
2521,2018-03-01,Mato Grosso do Sul,16.969878140000002
2522,2018-04-01,Mato Grosso do Sul,17.062906920000003
2523,2018-05-01,Mato Grosso do Sul,17.06819256
2524,2018-06-01,Mato Grosso do Sul,17.1430323
2525,2018-07-01,Mato Grosso do Sul,17.4350399
2526,2018-08-01,Mato Grosso do Sul,18.23932145
2527,2018-09-01,Mato Grosso do Sul,16.963131370000003
2528,2018-10-01,Mato Grosso do Sul,17.67718562
2529,2018-11-01,Mato Grosso do Sul,16.36392626
2530,2018-12-01,Mato Grosso do Sul,16.14910915
2531,2019-01-01,Mato Grosso do Sul,16.90263663
2532,2019-02-01,Mato Grosso do Sul,16.96475779
2533,2019-03-01,Mato Grosso do Sul,17.25939223
2534,2019-04-01,Mato Grosso do Sul,18.14756263
2535,2019-05-01,Mato Grosso do Sul,19.143242280000003
2536,2019-06-01,Mato Grosso do Sul,17.90563897
2537,2019-07-01,Mato Grosso do Sul,18.126954440000002
2538,2019-08-01,Mato Grosso do Sul,19.21798214
2539,2019-09-01,Mato Grosso do Sul,18.90436443
2540,2019-10-01,Mato Grosso do Sul,18.81218596
2541,2019-11-01,Mato Grosso do Sul,18.3164808
2542,2019-12-01,Mato Grosso do Sul,17.84451104
2543,2020-01-01,Mato Grosso do Sul,18.653296920000003
2544,2020-02-01,Mato Grosso do Sul,17.769247
2545,2020-03-01,Mato Grosso do Sul,17.3570088
2546,2020-04-01,Mato Grosso do Sul,15.65277251
2547,2020-05-01,Mato Grosso do Sul,16.7038511
2548,2020-06-01,Mato Grosso do Sul,15.83865934
2549,2020-07-01,Mato Grosso do Sul,12.50871735
2550,2008-02-01,Piauí,9.7116802
2551,2008-03-01,Piauí,10.42819109
2552,2008-04-01,Piauí,10.227943
2553,2008-05-01,Piauí,10.56214866
2554,2008-06-01,Piauí,10.46508893
2555,2008-07-01,Piauí,10.6180797
2556,2008-08-01,Piauí,10.64591752
2557,2008-09-01,Piauí,11.03794055
2558,2008-10-01,Piauí,11.14337571
2559,2008-11-01,Piauí,10.58304966
2560,2008-12-01,Piauí,10.15173846
2561,2009-01-01,Piauí,12.41195666
2562,2009-02-01,Piauí,10.89619727
2563,2009-03-01,Piauí,13.75437444
2564,2009-04-01,Piauí,12.570578130000001
2565,2009-05-01,Piauí,12.93641998
2566,2009-06-01,Piauí,12.20584071
2567,2009-07-01,Piauí,12.883412779999999
2568,2009-08-01,Piauí,12.877691949999999
2569,2009-09-01,Piauí,12.48661677
2570,2009-10-01,Piauí,12.54151667
2571,2009-11-01,Piauí,12.421929890000001
2572,2009-12-01,Piauí,11.09820701
2573,2010-01-01,Piauí,12.554360189999999
2574,2010-02-01,Piauí,11.39806783
2575,2010-03-01,Piauí,13.60608588
2576,2010-04-01,Piauí,12.1571421
2577,2010-05-01,Piauí,13.077016550000002
2578,2010-06-01,Piauí,12.062273730000001
2579,2010-07-01,Piauí,11.78609956
2580,2010-08-01,Piauí,12.2978917
2581,2010-09-01,Piauí,11.99693827
2582,2010-10-01,Piauí,12.3589503
2583,2010-11-01,Piauí,11.68638333
2584,2010-12-01,Piauí,11.41274789
2585,2011-01-01,Piauí,14.558579439999999
2586,2011-02-01,Piauí,12.26575709
2587,2011-03-01,Piauí,13.18765173
2588,2011-04-01,Piauí,12.67841726
2589,2011-05-01,Piauí,12.67520511
2590,2011-06-01,Piauí,12.16007686
2591,2011-07-01,Piauí,11.9190673
2592,2011-08-01,Piauí,12.15912451
2593,2011-09-01,Piauí,12.56283487
2594,2011-10-01,Piauí,12.20349551
2595,2011-11-01,Piauí,12.160989359999999
2596,2011-12-01,Piauí,11.60873533
2597,2012-01-01,Piauí,12.83414049
2598,2012-02-01,Piauí,11.61110159
2599,2012-03-01,Piauí,12.74398218
2600,2012-04-01,Piauí,12.21123016
2601,2012-05-01,Piauí,13.64191612
2602,2012-06-01,Piauí,12.51337469
2603,2012-07-01,Piauí,13.24110164
2604,2012-08-01,Piauí,13.237685630000001
2605,2012-09-01,Piauí,12.92089243
2606,2012-10-01,Piauí,13.014911779999998
2607,2012-11-01,Piauí,12.09953709
2608,2012-12-01,Piauí,11.893570279999999
2609,2013-01-01,Piauí,13.407770119999999
2610,2013-02-01,Piauí,12.22739596
2611,2013-03-01,Piauí,13.95768519
2612,2013-04-01,Piauí,15.15921627
2613,2013-05-01,Piauí,14.65184508
2614,2013-06-01,Piauí,14.82207298
2615,2013-07-01,Piauí,14.37421821
2616,2013-08-01,Piauí,14.09125229
2617,2013-09-01,Piauí,13.85994348
2618,2013-10-01,Piauí,14.082278800000001
2619,2013-11-01,Piauí,13.19495782
2620,2013-12-01,Piauí,12.19580815
2621,2014-01-01,Piauí,14.07314403
2622,2014-02-01,Piauí,13.34065342
2623,2014-03-01,Piauí,14.00883963
2624,2014-04-01,Piauí,13.96476606
2625,2014-05-01,Piauí,14.459727730000001
2626,2014-06-01,Piauí,13.753793880000002
2627,2014-07-01,Piauí,14.60864802
2628,2014-08-01,Piauí,14.70754363
2629,2014-09-01,Piauí,14.43947637
2630,2014-10-01,Piauí,14.29327406
2631,2014-11-01,Piauí,13.865890039999998
2632,2014-12-01,Piauí,13.20083652
2633,2015-01-01,Piauí,13.59781108
2634,2015-02-01,Piauí,12.61533121
2635,2015-03-01,Piauí,14.86827977
2636,2015-04-01,Piauí,14.763842859999999
2637,2015-05-01,Piauí,14.66678568
2638,2015-06-01,Piauí,14.438436119999999
2639,2015-07-01,Piauí,14.45775247
2640,2015-08-01,Piauí,14.918042400000001
2641,2015-09-01,Piauí,14.93536443
2642,2015-10-01,Piauí,14.77801273
2643,2015-11-01,Piauí,14.27865398
2644,2015-12-01,Piauí,13.980063869999999
2645,2016-01-01,Piauí,14.65266055
2646,2016-02-01,Piauí,14.211959720000001
2647,2016-03-01,Piauí,15.77552734
2648,2016-04-01,Piauí,15.72401335
2649,2016-05-01,Piauí,16.420434619999998
2650,2016-06-01,Piauí,16.255227089999998
2651,2016-07-01,Piauí,15.885221210000001
2652,2016-08-01,Piauí,16.31745871
2653,2016-09-01,Piauí,15.69922571
2654,2016-10-01,Piauí,15.2929621
2655,2016-11-01,Piauí,14.904386720000002
2656,2016-12-01,Piauí,14.30340101
2657,2017-01-01,Piauí,15.6501585
2658,2017-02-01,Piauí,14.62296452
2659,2017-03-01,Piauí,16.81893013
2660,2017-04-01,Piauí,15.76167942
2661,2017-05-01,Piauí,16.97946475
2662,2017-06-01,Piauí,15.51418316
2663,2017-07-01,Piauí,15.403020269999999
2664,2017-08-01,Piauí,15.7205993
2665,2017-09-01,Piauí,15.30738792
2666,2017-10-01,Piauí,15.6563461
2667,2017-11-01,Piauí,15.60546166
2668,2017-12-01,Piauí,15.04288908
2669,2018-01-01,Piauí,15.979472640000001
2670,2018-02-01,Piauí,13.63529355
2671,2018-03-01,Piauí,16.16424927
2672,2018-04-01,Piauí,16.31357841
2673,2018-05-01,Piauí,17.27022367
2674,2018-06-01,Piauí,16.13288717
2675,2018-07-01,Piauí,16.2166855
2676,2018-08-01,Piauí,16.55061702
2677,2018-09-01,Piauí,15.76215438
2678,2018-10-01,Piauí,16.785244629999998
2679,2018-11-01,Piauí,15.744012679999999
2680,2018-12-01,Piauí,15.59116182
2681,2019-01-01,Piauí,16.88231566
2682,2019-02-01,Piauí,15.53642806
2683,2019-03-01,Piauí,16.87813
2684,2019-04-01,Piauí,16.77946857
2685,2019-05-01,Piauí,17.98516084
2686,2019-06-01,Piauí,17.14816573
2687,2019-07-01,Piauí,17.505527280000003
2688,2019-08-01,Piauí,17.81640411
2689,2019-09-01,Piauí,17.9167889
2690,2019-10-01,Piauí,19.15550831
2691,2019-11-01,Piauí,17.64909271
2692,2019-12-01,Piauí,16.84690302
2693,2020-01-01,Piauí,17.31288965
2694,2020-02-01,Piauí,16.26461357
2695,2020-03-01,Piauí,15.31897543
2696,2020-04-01,Piauí,11.87858716
2697,2020-05-01,Piauí,14.17505345
2698,2020-06-01,Piauí,15.37552359
2699,2020-07-01,Piauí,18.01921449
2700,2008-02-01,Alagoas,8.1122203
2701,2008-03-01,Alagoas,9.21050556
2702,2008-04-01,Alagoas,10.466691939999999
2703,2008-05-01,Alagoas,9.84409603
2704,2008-06-01,Alagoas,10.28866811
2705,2008-07-01,Alagoas,9.3854404
2706,2008-08-01,Alagoas,9.26276768
2707,2008-09-01,Alagoas,9.228201960000002
2708,2008-10-01,Alagoas,9.464597849999999
2709,2008-11-01,Alagoas,9.57854001
2710,2008-12-01,Alagoas,9.36124791
2711,2009-01-01,Alagoas,10.12188147
2712,2009-02-01,Alagoas,8.994586400000001
2713,2009-03-01,Alagoas,12.04099668
2714,2009-04-01,Alagoas,11.65121851
2715,2009-05-01,Alagoas,11.47107917
2716,2009-06-01,Alagoas,10.955769810000001
2717,2009-07-01,Alagoas,11.345518140000001
2718,2009-08-01,Alagoas,11.71515735
2719,2009-09-01,Alagoas,11.73205072
2720,2009-10-01,Alagoas,12.05009388
2721,2009-11-01,Alagoas,11.89595183
2722,2009-12-01,Alagoas,11.01610425
2723,2010-01-01,Alagoas,11.20058626
2724,2010-02-01,Alagoas,10.24356876
2725,2010-03-01,Alagoas,13.19795695
2726,2010-04-01,Alagoas,12.543380699999998
2727,2010-05-01,Alagoas,13.186678
2728,2010-06-01,Alagoas,11.56447661
2729,2010-07-01,Alagoas,11.698448970000001
2730,2010-08-01,Alagoas,12.689693740000001
2731,2010-09-01,Alagoas,12.333599130000001
2732,2010-10-01,Alagoas,12.24886723
2733,2010-11-01,Alagoas,12.10349269
2734,2010-12-01,Alagoas,10.972429230000001
2735,2011-01-01,Alagoas,11.056588960000001
2736,2011-02-01,Alagoas,11.826444960000002
2737,2011-03-01,Alagoas,13.17854652
2738,2011-04-01,Alagoas,12.26024974
2739,2011-05-01,Alagoas,13.92954592
2740,2011-06-01,Alagoas,13.07777057
2741,2011-07-01,Alagoas,12.38468224
2742,2011-08-01,Alagoas,13.50551697
2743,2011-09-01,Alagoas,12.25097037
2744,2011-10-01,Alagoas,12.51091909
2745,2011-11-01,Alagoas,11.79479534
2746,2011-12-01,Alagoas,11.053272199999999
2747,2012-01-01,Alagoas,12.15118251
2748,2012-02-01,Alagoas,11.536047609999999
2749,2012-03-01,Alagoas,13.019839939999999
2750,2012-04-01,Alagoas,11.78848417
2751,2012-05-01,Alagoas,13.059475039999999
2752,2012-06-01,Alagoas,12.10632502
2753,2012-07-01,Alagoas,12.85313025
2754,2012-08-01,Alagoas,12.6915056
2755,2012-09-01,Alagoas,12.14264164
2756,2012-10-01,Alagoas,12.86047041
2757,2012-11-01,Alagoas,12.23510781
2758,2012-12-01,Alagoas,11.6775943
2759,2013-01-01,Alagoas,12.74861609
2760,2013-02-01,Alagoas,11.5387115
2761,2013-03-01,Alagoas,13.92983186
2762,2013-04-01,Alagoas,14.40231114
2763,2013-05-01,Alagoas,14.8431283
2764,2013-06-01,Alagoas,14.70006189
2765,2013-07-01,Alagoas,15.44677761
2766,2013-08-01,Alagoas,14.224278779999999
2767,2013-09-01,Alagoas,14.662410509999999
2768,2013-10-01,Alagoas,15.03668557
2769,2013-11-01,Alagoas,13.67458111
2770,2013-12-01,Alagoas,12.076711029999998
2771,2014-01-01,Alagoas,19.89787272
2772,2014-02-01,Alagoas,12.32639097
2773,2014-03-01,Alagoas,13.64552042
2774,2014-04-01,Alagoas,13.39488991
2775,2014-05-01,Alagoas,14.397326029999999
2776,2014-06-01,Alagoas,13.67877174
2777,2014-07-01,Alagoas,14.84350614
2778,2014-08-01,Alagoas,14.481399
2779,2014-09-01,Alagoas,15.44600419
2780,2014-10-01,Alagoas,15.36519667
2781,2014-11-01,Alagoas,14.44544007
2782,2014-12-01,Alagoas,13.37688678
2783,2015-01-01,Alagoas,13.27486757
2784,2015-02-01,Alagoas,12.19975861
2785,2015-03-01,Alagoas,16.54837234
2786,2015-04-01,Alagoas,14.870168300000001
2787,2015-05-01,Alagoas,15.27321463
2788,2015-06-01,Alagoas,14.99696734
2789,2015-07-01,Alagoas,15.291175699999998
2790,2015-08-01,Alagoas,14.579558630000001
2791,2015-09-01,Alagoas,14.20690405
2792,2015-10-01,Alagoas,14.85614785
2793,2015-11-01,Alagoas,14.29704754
2794,2015-12-01,Alagoas,13.72668597
2795,2016-01-01,Alagoas,13.651455210000002
2796,2016-02-01,Alagoas,13.006011789999999
2797,2016-03-01,Alagoas,15.63697637
2798,2016-04-01,Alagoas,14.66691383
2799,2016-05-01,Alagoas,15.72844255
2800,2016-06-01,Alagoas,15.08815362
2801,2016-07-01,Alagoas,15.72956842
2802,2016-08-01,Alagoas,16.3256272
2803,2016-09-01,Alagoas,14.22278025
2804,2016-10-01,Alagoas,14.79660093
2805,2016-11-01,Alagoas,13.923196769999999
2806,2016-12-01,Alagoas,13.02563374
2807,2017-01-01,Alagoas,14.99612494
2808,2017-02-01,Alagoas,13.33387977
2809,2017-03-01,Alagoas,16.23258723
2810,2017-04-01,Alagoas,15.260073740000001
2811,2017-05-01,Alagoas,16.73481688
2812,2017-06-01,Alagoas,15.50816995
2813,2017-07-01,Alagoas,16.47513453
2814,2017-08-01,Alagoas,16.99318355
2815,2017-09-01,Alagoas,16.0398911
2816,2017-10-01,Alagoas,16.428152869999998
2817,2017-11-01,Alagoas,16.46053089
2818,2017-12-01,Alagoas,15.069229609999999
2819,2018-01-01,Alagoas,16.40762375
2820,2018-02-01,Alagoas,14.10828371
2821,2018-03-01,Alagoas,17.291774710000002
2822,2018-04-01,Alagoas,18.077005489999998
2823,2018-05-01,Alagoas,18.191826640000002
2824,2018-06-01,Alagoas,16.60161644
2825,2018-07-01,Alagoas,18.0178032
2826,2018-08-01,Alagoas,18.22124982
2827,2018-09-01,Alagoas,16.27354719
2828,2018-10-01,Alagoas,18.384714629999998
2829,2018-11-01,Alagoas,16.18651159
2830,2018-12-01,Alagoas,14.72325284
2831,2019-01-01,Alagoas,18.03647581
2832,2019-02-01,Alagoas,16.4329437
2833,2019-03-01,Alagoas,16.38336736
2834,2019-04-01,Alagoas,16.96731909
2835,2019-05-01,Alagoas,18.40178088
2836,2019-06-01,Alagoas,16.66527065
2837,2019-07-01,Alagoas,18.01027958
2838,2019-08-01,Alagoas,17.66810559
2839,2019-09-01,Alagoas,17.493927420000002
2840,2019-10-01,Alagoas,18.37319131
2841,2019-11-01,Alagoas,16.42968991
2842,2019-12-01,Alagoas,15.969025279999999
2843,2020-01-01,Alagoas,17.26396088
2844,2020-02-01,Alagoas,15.228725990000001
2845,2020-03-01,Alagoas,15.99872186
2846,2020-04-01,Alagoas,14.241361439999999
2847,2020-05-01,Alagoas,15.25420431
2848,2020-06-01,Alagoas,14.27887207
2849,2020-07-01,Alagoas,13.0878504
2850,2008-02-01,Mato Grosso,7.92989493
2851,2008-03-01,Mato Grosso,9.41636768
2852,2008-04-01,Mato Grosso,9.39058803
2853,2008-05-01,Mato Grosso,9.37819725
2854,2008-06-01,Mato Grosso,9.4503006
2855,2008-07-01,Mato Grosso,9.789875380000002
2856,2008-08-01,Mato Grosso,8.98781195
2857,2008-09-01,Mato Grosso,8.8430616
2858,2008-10-01,Mato Grosso,9.237298800000001
2859,2008-11-01,Mato Grosso,9.4591928
2860,2008-12-01,Mato Grosso,9.210598630000002
2861,2009-01-01,Mato Grosso,10.03958241
2862,2009-02-01,Mato Grosso,9.3265764
2863,2009-03-01,Mato Grosso,11.68073078
2864,2009-04-01,Mato Grosso,11.10264347
2865,2009-05-01,Mato Grosso,11.49569405
2866,2009-06-01,Mato Grosso,11.38642593
2867,2009-07-01,Mato Grosso,11.65885538
2868,2009-08-01,Mato Grosso,12.33907728
2869,2009-09-01,Mato Grosso,11.60018711
2870,2009-10-01,Mato Grosso,11.262247369999999
2871,2009-11-01,Mato Grosso,11.73497074
2872,2009-12-01,Mato Grosso,11.06538168
2873,2010-01-01,Mato Grosso,11.83999016
2874,2010-02-01,Mato Grosso,10.82651286
2875,2010-03-01,Mato Grosso,13.2436841
2876,2010-04-01,Mato Grosso,12.24070264
2877,2010-05-01,Mato Grosso,12.781426230000001
2878,2010-06-01,Mato Grosso,11.6140629
2879,2010-07-01,Mato Grosso,12.19393116
2880,2010-08-01,Mato Grosso,12.2131306
2881,2010-09-01,Mato Grosso,11.92368394
2882,2010-10-01,Mato Grosso,11.70337519
2883,2010-11-01,Mato Grosso,11.48491722
2884,2010-12-01,Mato Grosso,11.23113425
2885,2011-01-01,Mato Grosso,11.689015869999999
2886,2011-02-01,Mato Grosso,10.872461880000001
2887,2011-03-01,Mato Grosso,12.323295289999999
2888,2011-04-01,Mato Grosso,11.87588432
2889,2011-05-01,Mato Grosso,12.16003615
2890,2011-06-01,Mato Grosso,11.89646692
2891,2011-07-01,Mato Grosso,11.90691401
2892,2011-08-01,Mato Grosso,12.51643155
2893,2011-09-01,Mato Grosso,11.99745495
2894,2011-10-01,Mato Grosso,12.37370966
2895,2011-11-01,Mato Grosso,12.03504067
2896,2011-12-01,Mato Grosso,11.17633425
2897,2012-01-01,Mato Grosso,11.610941960000002
2898,2012-02-01,Mato Grosso,11.14514692
2899,2012-03-01,Mato Grosso,13.09205907
2900,2012-04-01,Mato Grosso,12.64490477
2901,2012-05-01,Mato Grosso,13.74193746
2902,2012-06-01,Mato Grosso,12.13302298
2903,2012-07-01,Mato Grosso,13.41339753
2904,2012-08-01,Mato Grosso,12.803915369999999
2905,2012-09-01,Mato Grosso,12.32609633
2906,2012-10-01,Mato Grosso,12.97531573
2907,2012-11-01,Mato Grosso,12.099723619999999
2908,2012-12-01,Mato Grosso,11.70193675
2909,2013-01-01,Mato Grosso,12.92707768
2910,2013-02-01,Mato Grosso,11.34465997
2911,2013-03-01,Mato Grosso,13.62832637
2912,2013-04-01,Mato Grosso,13.33971757
2913,2013-05-01,Mato Grosso,13.550755070000001
2914,2013-06-01,Mato Grosso,13.04761448
2915,2013-07-01,Mato Grosso,12.69211231
2916,2013-08-01,Mato Grosso,13.55222624
2917,2013-09-01,Mato Grosso,12.948758029999999
2918,2013-10-01,Mato Grosso,14.073754390000001
2919,2013-11-01,Mato Grosso,13.302924189999999
2920,2013-12-01,Mato Grosso,12.03435069
2921,2014-01-01,Mato Grosso,13.117006
2922,2014-02-01,Mato Grosso,12.80437454
2923,2014-03-01,Mato Grosso,14.25460483
2924,2014-04-01,Mato Grosso,14.03817078
2925,2014-05-01,Mato Grosso,14.599236300000001
2926,2014-06-01,Mato Grosso,13.846204380000001
2927,2014-07-01,Mato Grosso,14.70953015
2928,2014-08-01,Mato Grosso,13.939134359999999
2929,2014-09-01,Mato Grosso,13.6446179
2930,2014-10-01,Mato Grosso,14.958564619999999
2931,2014-11-01,Mato Grosso,13.680626689999999
2932,2014-12-01,Mato Grosso,12.81156648
2933,2015-01-01,Mato Grosso,13.43695156
2934,2015-02-01,Mato Grosso,12.774769970000001
2935,2015-03-01,Mato Grosso,15.503274189999999
2936,2015-04-01,Mato Grosso,14.76813725
2937,2015-05-01,Mato Grosso,15.456624269999999
2938,2015-06-01,Mato Grosso,14.04384409
2939,2015-07-01,Mato Grosso,15.301276960000001
2940,2015-08-01,Mato Grosso,14.906771529999999
2941,2015-09-01,Mato Grosso,14.14622575
2942,2015-10-01,Mato Grosso,14.840947439999999
2943,2015-11-01,Mato Grosso,14.82604663
2944,2015-12-01,Mato Grosso,14.02710289
2945,2016-01-01,Mato Grosso,14.52240972
2946,2016-02-01,Mato Grosso,14.41491894
2947,2016-03-01,Mato Grosso,16.09938426
2948,2016-04-01,Mato Grosso,15.27570367
2949,2016-05-01,Mato Grosso,15.95896389
2950,2016-06-01,Mato Grosso,15.58636803
2951,2016-07-01,Mato Grosso,15.184179550000001
2952,2016-08-01,Mato Grosso,16.20912259
2953,2016-09-01,Mato Grosso,15.01367123
2954,2016-10-01,Mato Grosso,15.11133272
2955,2016-11-01,Mato Grosso,13.41433243
2956,2016-12-01,Mato Grosso,13.60669044
2957,2017-01-01,Mato Grosso,14.81470716
2958,2017-02-01,Mato Grosso,13.94647126
2959,2017-03-01,Mato Grosso,16.4379156
2960,2017-04-01,Mato Grosso,15.835149880000001
2961,2017-05-01,Mato Grosso,16.543674210000002
2962,2017-06-01,Mato Grosso,16.19403775
2963,2017-07-01,Mato Grosso,16.50840255
2964,2017-08-01,Mato Grosso,16.74937727
2965,2017-09-01,Mato Grosso,15.41629284
2966,2017-10-01,Mato Grosso,16.25154559
2967,2017-11-01,Mato Grosso,14.65989499
2968,2017-12-01,Mato Grosso,14.473688300000001
2969,2018-01-01,Mato Grosso,15.578896349999999
2970,2018-02-01,Mato Grosso,14.59242867
2971,2018-03-01,Mato Grosso,17.252931320000002
2972,2018-04-01,Mato Grosso,15.921801140000001
2973,2018-05-01,Mato Grosso,16.73227217
2974,2018-06-01,Mato Grosso,16.07507371
2975,2018-07-01,Mato Grosso,16.47900811
2976,2018-08-01,Mato Grosso,16.01118769
2977,2018-09-01,Mato Grosso,15.35727396
2978,2018-10-01,Mato Grosso,16.83415193
2979,2018-11-01,Mato Grosso,15.47440582
2980,2018-12-01,Mato Grosso,14.2349423
2981,2019-01-01,Mato Grosso,15.05538398
2982,2019-02-01,Mato Grosso,14.47890698
2983,2019-03-01,Mato Grosso,15.97670125
2984,2019-04-01,Mato Grosso,16.026760630000002
2985,2019-05-01,Mato Grosso,17.30433481
2986,2019-06-01,Mato Grosso,16.13182019
2987,2019-07-01,Mato Grosso,16.46780396
2988,2019-08-01,Mato Grosso,16.53233542
2989,2019-09-01,Mato Grosso,15.59613369
2990,2019-10-01,Mato Grosso,16.51476499
2991,2019-11-01,Mato Grosso,15.09736241
2992,2019-12-01,Mato Grosso,13.8277062
